N/D;Airport;Flight Number;A/D;Time;From;To;Ops Days;Org/Nxt;Prv/Fin;Seats;A/C;STC;Frequency;Wait;;;;Season;Rotation ID;Code;Registration;Last Update;
N;LYS;U2 2115;A;1255;20251101;20260328;0000060;MAN;MAN;186;320;J;1;;;;;W25;827;;;15MAY25 2326;
N;LYS;U2 2115;A;0830;20260217;20260324;0200000;MAN;MAN;186;320;J;1;;;;;W25;828;;;17JUL25 0751;
N;LYS;U2 2116;D;0900;20251028;20251230;0200000;MAN;MAN;186;320;J;1;;;;;W25;829;;;16JUL25 0947;
N;LYS;U2 2116;D;1330;20251101;20260328;0000060;MAN;MAN;186;320;J;1;;;;;W25;830;;;15MAY25 2326;
N;LYS;U2 2116;D;0900;20260217;20260324;0200000;MAN;MAN;186;320;J;1;;;;;W25;831;;;16JUL25 0947;
N;LYS;U2 2431;A;0930;20251026;20260322;0000007;LTN;LTN;156;319;J;1;;;;;W25;832;;;15MAY25 2326;
N;LYS;U2 2431;A;0800;20251027;20260323;1000000;LTN;LTN;186;32N;J;1;;;;;W25;833;;;03JUN25 1509;
N;LYS;U2 2431;A;0945;20251029;20251029;0030000;LTN;LTN;156;319;J;1;;;;;W25;834;;;30JUL25 1402;
N;LYS;U2 2431;A;0820;20251030;20260326;0004000;LTN;LTN;186;32N;J;1;;;;;W25;835;;;15MAY25 2326;
N;LYS;U2 2431;A;1945;20251031;20260102;0000500;LTN;LTN;156;319;J;1;;;;;W25;836;;;17JUL25 0753;
N;LYS;U2 2431;A;0855;20251101;20251101;0000060;LTN;LTN;186;32N;J;1;;;;;W25;837;;;30JUL25 1405;
N;LYS;U2 2431;A;0945;20251203;20251231;0030000;LTN;LTN;156;319;J;1;;;;;W25;838;;;16JUL25 1000;
N;LYS;U2 2431;A;0855;20251206;20260328;0000060;LTN;LTN;186;32N;J;1;;;;;W25;839;;;30JUL25 1405;
N;LYS;U2 2431;A;1945;20260206;20260327;0000500;LTN;LTN;156;319;J;1;;;;;W25;840;;;17JUL25 0753;
N;LYS;U2 2431;A;0945;20260211;20260325;0030000;LTN;LTN;156;319;J;1;;;;;W25;841;;;16JUL25 1000;
N;LYS;U2 2432;D;1015;20251026;20260322;0000007;LTN;LTN;156;319;J;1;;;;;W25;842;;;15MAY25 2326;
N;LYS;U2 2432;D;0845;20251027;20260323;1000000;LTN;LTN;186;32N;J;1;;;;;W25;843;;;15MAY25 2326;
N;LYS;U2 2432;D;0910;20251030;20260326;0004000;LTN;LTN;186;32N;J;1;;;;;W25;844;;;03JUN25 1510;
N;LYS;U2 2432;D;2030;20251031;20260102;0000500;LTN;LTN;156;319;J;1;;;;;W25;845;;;17JUL25 0753;
N;LYS;U2 2432;D;0940;20251101;20251101;0000060;LTN;LTN;186;32N;J;1;;;;;W25;846;;;30JUL25 1405;
N;LYS;U2 2432;D;1030;20251203;20251231;0030000;LTN;LTN;156;319;J;1;;;;;W25;847;;;16JUL25 1000;
N;LYS;U2 2432;D;0940;20251206;20260328;0000060;LTN;LTN;186;32N;J;1;;;;;W25;848;;;30JUL25 1405;
N;LYS;U2 2432;D;2030;20260206;20260327;0000500;LTN;LTN;156;319;J;1;;;;;W25;849;;;17JUL25 0753;
N;LYS;U2 2432;D;1030;20260211;20260325;0030000;LTN;LTN;156;319;J;1;;;;;W25;850;;;16JUL25 1000;
N;LYS;U2 2433;A;1240;20260214;20260221;0000060;LTN;LTN;156;319;J;1;;;;;W25;851;;;30JUL25 1406;
N;LYS;U2 2785;A;1345;20251205;20260102;0000500;BRS;BRS;186;320;J;1;;;;;W25;852;;;17JUL25 0752;
N;LYS;U2 2785;A;1530;20251207;20260322;0000007;BRS;BRS;186;320;J;1;;;;;W25;853;;;17JUL25 0754;
N;LYS;U2 2785;A;1345;20260206;20260327;0000500;BRS;BRS;186;320;J;1;;;;;W25;854;;;17JUL25 0752;
N;LYS;U2 2785;A;1510;20260214;20260221;0000060;BRS;BRS;186;320;J;1;;;;;W25;855;;;30JUL25 1409;
N;LYS;U2 2786;D;1415;20251205;20260102;0000500;BRS;BRS;186;320;J;1;;;;;W25;856;;;17JUL25 0752;
N;LYS;U2 2786;D;1600;20251207;20260322;0000007;BRS;BRS;186;320;J;1;;;;;W25;857;;;17JUL25 0754;
N;LYS;U2 2786;D;1415;20260206;20260327;0000500;BRS;BRS;186;320;J;1;;;;;W25;858;;;17JUL25 0752;
N;LYS;U2 2786;D;1540;20260214;20260221;0000060;BRS;BRS;186;320;J;1;;;;;W25;859;;;30JUL25 1409;
N;LYS;U2 3037;A;1030;20251129;20251227;0000060;BFS;BFS;186;32N;J;1;;;;;W25;860;;;31JUL25 1124;
N;LYS;U2 3037;A;1140;20260103;20260328;0000060;BFS;BFS;186;320;J;1;;;;;W25;861;;;30JUL25 1408;
N;LYS;U2 3038;D;1110;20251129;20251227;0000060;BFS;BFS;186;32N;J;1;;;;;W25;862;;;31JUL25 1124;
N;LYS;U2 3038;D;1220;20260103;20260328;0000060;BFS;BFS;186;320;J;1;;;;;W25;863;;;30JUL25 1408;
N;LYS;U2 3253;D;1525;20251206;20260328;0000060;EDI;EDI;186;320;J;1;;;;;W25;864;;;16JUL25 1006;
N;LYS;U2 3254;A;1435;20251206;20260328;0000060;EDI;EDI;186;320;J;1;;;;;W25;865;;;16JUL25 1006;
N;LYS;U2 8397;A;1755;20251206;20260103;0000060;LGW;LGW;156;319;J;1;;;;;W25;866;;;31JUL25 1124;
N;LYS;U2 8397;A;0755;20251207;20260104;0000007;LGW;LGW;235;32Q;J;1;;;;;W25;867;;;17JUL25 0754;
N;LYS;U2 8397;A;0920;20251219;20260327;0000500;LGW;LGW;186;32N;J;1;;;;;W25;868;;;16JUL25 1003;
N;LYS;U2 8397;A;0755;20260208;20260322;0000007;LGW;LGW;235;32Q;J;1;;;;;W25;869;;;17JUL25 0754;
N;LYS;U2 8397;A;1755;20260214;20260328;0000060;LGW;LGW;156;319;J;1;;;;;W25;870;;;16JUL25 1006;
N;LYS;U2 8398;D;1845;20251206;20260103;0000060;LGW;LGW;156;319;J;1;;;;;W25;871;;;31JUL25 1125;
N;LYS;U2 8398;D;0840;20251207;20260104;0000007;LGW;LGW;235;32Q;J;1;;;;;W25;872;;;17JUL25 0754;
N;LYS;U2 8398;D;1000;20251219;20260327;0000500;LGW;LGW;186;32N;J;1;;;;;W25;873;;;16JUL25 1003;
N;LYS;U2 8398;D;0840;20260208;20260322;0000007;LGW;LGW;235;32Q;J;1;;;;;W25;874;;;17JUL25 0754;
N;LYS;U2 8398;D;1845;20260214;20260328;0000060;LGW;LGW;156;319;J;1;;;;;W25;875;;;16JUL25 1007;
N;LYS;U2 8433;D;1005;20251026;20260322;0000007;LGW;LGW;235;32Q;J;1;;;;;W25;876;;;15MAY25 2326;
N;LYS;U2 8433;D;0920;20251027;20260323;1000000;LGW;LGW;235;32Q;J;1;;;;;W25;877;;;15MAY25 2326;
N;LYS;U2 8433;D;2030;20251031;20260327;0000500;LGW;LGW;180;320;J;1;;;;;W25;878;;;16JUL25 1005;
N;LYS;U2 8433;D;1515;20251101;20260328;0000060;LGW;LGW;186;320;J;1;;;;;W25;879;;;15MAY25 2326;
N;LYS;U2 8433;D;0935;20251204;20260101;0004000;LGW;LGW;186;320;J;1;;;;;W25;880;;;16JUL25 1003;
N;LYS;U2 8433;D;1420;20251209;20260106;0200000;LGW;LGW;156;319;J;1;;;;;W25;881;;;17JUL25 0751;
N;LYS;U2 8433;D;0950;20251217;20251231;0030000;LGW;LGW;235;32Q;J;1;;;;;W25;882;;;30JUL25 1402;
N;LYS;U2 8433;D;1420;20260210;20260324;0200000;LGW;LGW;156;319;J;1;;;;;W25;883;;;17JUL25 0751;
N;LYS;U2 8433;D;0935;20260212;20260326;0004000;LGW;LGW;186;320;J;1;;;;;W25;884;;;16JUL25 1002;
N;LYS;U2 8433;D;0950;20260218;20260325;0030000;LGW;LGW;235;32Q;J;1;;;;;W25;885;;;16JUL25 1001;
N;LYS;U2 8434;A;0925;20251026;20260322;0000007;LGW;LGW;235;32Q;J;1;;;;;W25;886;;;15MAY25 2326;
N;LYS;U2 8434;A;0840;20251027;20260323;1000000;LGW;LGW;235;32Q;J;1;;;;;W25;887;;;15MAY25 2326;
N;LYS;U2 8434;A;1955;20251031;20260327;0000500;LGW;LGW;180;320;J;1;;;;;W25;888;;;16JUL25 1005;
N;LYS;U2 8434;A;1430;20251101;20260328;0000060;LGW;LGW;186;320;J;1;;;;;W25;889;;;03JUN25 1509;
N;LYS;U2 8434;A;0905;20251204;20260101;0004000;LGW;LGW;235;32Q;J;1;;;;;W25;890;;;16JUL25 1003;
N;LYS;U2 8434;A;1350;20251209;20260106;0200000;LGW;LGW;156;319;J;1;;;;;W25;891;;;17JUL25 0751;
N;LYS;U2 8434;A;0855;20251217;20251231;0030000;LGW;LGW;235;32Q;J;1;;;;;W25;892;;;30JUL25 1357;
N;LYS;U2 8434;A;1350;20260210;20260324;0200000;LGW;LGW;156;319;J;1;;;;;W25;893;;;17JUL25 0751;
N;LYS;U2 8434;A;0905;20260212;20260326;0004000;LGW;LGW;235;32Q;J;1;;;;;W25;894;;;16JUL25 1002;
N;LYS;U2 8434;A;0855;20260218;20260325;0030000;LGW;LGW;235;32Q;J;1;;;;;W25;895;;;16JUL25 1001;
N;LYS;U2 8437;A;0915;20251206;20260328;0000060;LGW;LGW;186;320;J;1;;;;;W25;896;;;17JUL25 0753;
N;LYS;U2 8438;D;0955;20251206;20260328;0000060;LGW;LGW;186;320;J;1;;;;;W25;897;;;17JUL25 0753;
N;LYS;U2 8457;A;1210;20251101;20251101;0000060;LGW;LGW;156;319;J;1;;;;;W25;898;;;30JUL25 1408;
N;LYS;U2 8457;A;1210;20251129;20260328;0000060;LGW;LGW;156;319;J;1;;;;;W25;899;;;30JUL25 1408;
N;LYS;U2 8458;D;1250;20251101;20251101;0000060;LGW;LGW;156;319;J;1;;;;;W25;900;;;30JUL25 1408;
N;LYS;U2 8458;D;1250;20251129;20260328;0000060;LGW;LGW;156;319;J;1;;;;;W25;901;;;30JUL25 1408;
N;LYS;U2 8465;A;0805;20251206;20260103;0000060;LGW;LGW;186;320;J;1;;;;;W25;902;;;31JUL25 1125;
N;LYS;U2 8465;A;0805;20260124;20260328;0000060;LGW;LGW;186;320;J;1;;;;;W25;903;;;17JUL25 0753;
N;LYS;U2 8466;D;0840;20251206;20260103;0000060;LGW;LGW;186;320;J;1;;;;;W25;904;;;31JUL25 1126;
N;LYS;U2 8466;D;0840;20260124;20260328;0000060;LGW;LGW;186;320;J;1;;;;;W25;905;;;17JUL25 0753;
N;LYS;FX 4059;A;0450;20251028;20260326;0234000;CDG;CDG;0;AT7;F;1;;;;;W25;906;;;12MAY25 1428;
N;LYS;FX 4059;A;0450;20251107;20260327;0000500;CDG;CDG;0;AT7;F;1;;;;;W25;907;;;12MAY25 1428;
N;LYS;FX 4059;D;0535;20251028;20260327;0234500;NCE;NCE;0;AT7;F;1;;;;;W25;908;;;03JUN25 1510;
N;LYS;FX 4060;A;0350;20251028;20260327;0234500;CDG;CDG;0;AT7;F;1;;;;;W25;909;;;12MAY25 1428;
N;LYS;FX 4159;A;2040;20251027;20260326;1234000;NCE;NCE;0;AT7;F;1;;;;;W25;910;;;12MAY25 1428;
N;LYS;FX 4159;D;2130;20251027;20260326;1234000;CDG;CDG;0;AT7;F;1;;;;;W25;911;;;12MAY25 1428;
N;LYS;FX 4160;D;2110;20251027;20260326;1234000;CDG;CDG;0;AT7;F;1;;;;;W25;912;;;12MAY25 1428;
N;LYS;MI 7316;A;0845;20260221;20260328;0000060;SKP;SKP;180;320;C;1;;;;;W25;913;;;15MAY25 1147;
N;LYS;MI 7316;D;0930;20260221;20260328;0000060;MRS;SKP;180;320;C;1;;;;;W25;914;;;15MAY25 1147;
N;LYS;5F 5905;A;1600;20251026;20260322;0000007;RMO;RMO;180;320;J;1;;;;;W25;915;;;14MAY25 1440;
N;LYS;5F 5905;A;1000;20251030;20260326;0004000;RMO;RMO;180;320;J;1;;;;;W25;916;;;14MAY25 1440;
N;LYS;5F 5906;D;1700;20251026;20260322;0000007;RMO;RMO;180;320;J;1;;;;;W25;917;;;14MAY25 1440;
N;LYS;5F 5906;D;1100;20251030;20260326;0004000;RMO;RMO;180;320;J;1;;;;;W25;918;;;14MAY25 1440;
N;LYS;5O  273;D;0735;20251026;20260328;1234567;ALG;ALG;189;73H;J;1;;;;;W25;919;;;03JUN25 1508;
N;LYS;5O  274;A;1910;20251026;20260328;1234567;ALG;ALG;189;73H;J;1;;;;;W25;920;;;03JUN25 1510;
N;LYS;IB 1179;A;1055;20251026;20260328;1234567;MAD;MAD;100;CRK;J;1;;;;;W25;921;;;12MAY25 1407;
N;LYS;IB 1180;D;1125;20251026;20260328;1234567;MAD;MAD;100;CRK;J;1;;;;;W25;922;;;12MAY25 1407;
N;LYS;IB 1183;A;1740;20251026;20260328;1234567;MAD;MAD;100;CRK;J;1;;;;;W25;923;;;12MAY25 1407;
N;LYS;IB 1184;D;1810;20251026;20260328;1234567;MAD;MAD;100;CRK;J;1;;;;;W25;924;;;12MAY25 1407;
N;LYS;IB 1185;A;2245;20251026;20260328;1234567;MAD;MAD;100;CRK;J;1;;;;;W25;925;;;03JUN25 1510;
N;LYS;IB 1186;D;0510;20251026;20260328;1234567;MAD;MAD;100;CRK;J;1;;;;;W25;926;;;03JUN25 1508;
N;LYS;ITI2911;A;0625;20251027;20251218;1234000;SXB;SXB;19;BEH;J;1;;;;;W25;927;;;31JUL25 0943;
N;LYS;ITI2911;A;0625;20260105;20260326;1234000;SXB;SXB;19;BEH;J;1;;;;;W25;928;;;31JUL25 0943;
N;LYS;ITI2912;D;0725;20251027;20251218;1234000;SXB;SXB;19;BEH;J;1;;;;;W25;929;;;31JUL25 0943;
N;LYS;ITI2912;D;0725;20260105;20260326;1234000;SXB;SXB;19;BEH;J;1;;;;;W25;930;;;31JUL25 0943;
N;LYS;ITI2913;A;1440;20251103;20251219;1234500;SXB;SXB;19;BEH;J;1;;;;;W25;931;;;31JUL25 0943;
N;LYS;ITI2913;A;1440;20260119;20260327;1234500;SXB;SXB;19;BEH;J;1;;;;;W25;932;;;31JUL25 0943;
N;LYS;ITI2914;D;1550;20251103;20251219;1234500;SXB;SXB;19;BEH;J;1;;;;;W25;933;;;31JUL25 0943;
N;LYS;ITI2914;D;1550;20260119;20260327;1234500;SXB;SXB;19;BEH;J;1;;;;;W25;934;;;31JUL25 0943;
N;LYS;ITI2915;A;1830;20251027;20251219;1234500;SXB;SXB;19;BEH;J;1;;;;;W25;935;;;31JUL25 0943;
N;LYS;ITI2915;A;1830;20260105;20260327;1234500;SXB;SXB;19;BEH;J;1;;;;;W25;936;;;31JUL25 0943;
N;LYS;ITI2916;D;1940;20251027;20251219;1234500;SXB;SXB;19;BEH;J;1;;;;;W25;937;;;31JUL25 0943;
N;LYS;ITI2916;D;1940;20260105;20260327;1234500;SXB;SXB;19;BEH;J;1;;;;;W25;938;;;31JUL25 0943;
N;LYS;KL 1426;D;0540;20251026;20260328;1234567;AMS;AMS;100;E90;J;1;;;;;W25;939;;;15MAY25 1158;
N;LYS;KL 1431;A;1225;20251026;20260328;1000067;AMS;AMS;186;73H;J;1;;;;;W25;940;;;24JUN25 0914;
N;LYS;KL 1431;A;1225;20251028;20260102;0234500;AMS;AMS;186;73H;J;1;;;;;W25;941;;;24JUN25 0914;
N;LYS;KL 1431;A;1215;20260106;20260220;0234500;AMS;AMS;186;73H;J;1;;;;;W25;942;;;24JUN25 0914;
N;LYS;KL 1431;A;1225;20260224;20260327;0234500;AMS;AMS;186;73H;J;1;;;;;W25;943;;;24JUN25 0914;
N;LYS;KL 1432;D;1310;20251026;20260328;1234567;AMS;AMS;186;73H;J;1;;;;;W25;944;;;03JUN25 1510;
N;LYS;KL 1435;A;2115;20251026;20260328;1234567;AMS;AMS;100;E90;J;1;;;;;W25;945;;;15MAY25 1158;
N;LYS;KM  454;A;1940;20251026;20260326;0004007;MLA;MLA;180;32N;J;1;;;;;W25;946;;;06MAY25 0946;
N;LYS;KM  455;D;2030;20251026;20260326;0004007;MLA;MLA;180;32N;J;1;;;;;W25;947;;;06MAY25 0946;
N;LYS;BJ  572;A;1805;20251105;20260325;0030000;MIR;MIR;177;320;J;1;;;;;W25;948;;;15MAY25 0932;
N;LYS;BJ  572;A;0835;20251108;20260328;0000060;MIR;MIR;177;320;J;1;;;;;W25;949;;;15MAY25 0932;
N;LYS;BJ  573;D;1855;20251105;20260325;0030000;MIR;MIR;177;320;J;1;;;;;W25;950;;;15MAY25 0932;
N;LYS;BJ  573;D;0925;20251108;20260328;0000060;MIR;MIR;177;320;J;1;;;;;W25;951;;;15MAY25 0932;
N;LYS;BJ  574;A;1755;20251106;20260326;0004000;DJE;DJE;177;320;J;1;;;;;W25;952;;;15MAY25 0932;
N;LYS;BJ  574;A;1025;20251109;20260322;0000007;DJE;DJE;177;320;J;1;;;;;W25;953;;;15MAY25 0932;
N;LYS;BJ  575;D;1115;20251102;20260322;0000007;DJE;DJE;177;320;J;1;;;;;W25;954;;;15MAY25 0932;
N;LYS;BJ  575;D;1845;20251106;20260326;0004000;DJE;DJE;177;320;J;1;;;;;W25;955;;;15MAY25 0932;
N;LYS;BJ  598;A;1555;20251030;20260328;0204060;TUN;TUN;177;320;J;1;;;;;W25;956;;;03JUN25 1508;
N;LYS;BJ  598;A;1625;20251107;20260327;0000500;TUN;TUN;177;320;J;1;;;;;W25;957;;;15MAY25 0932;
N;LYS;BJ  598;A;0810;20251109;20260322;0000007;TUN;TUN;177;320;J;1;;;;;W25;958;;;15MAY25 0932;
N;LYS;BJ  599;D;1645;20251030;20260328;0204060;TUN;TUN;177;320;J;1;;;;;W25;959;;;03JUN25 1508;
N;LYS;BJ  599;D;1715;20251107;20260327;0000500;TUN;TUN;177;320;J;1;;;;;W25;960;;;15MAY25 0932;
N;LYS;BJ  599;D;0900;20251109;20260322;0000007;TUN;TUN;177;320;J;1;;;;;W25;961;;;15MAY25 0932;
N;LYS;LO  345;A;0925;20251027;20260326;1204060;WAW;WAW;136;295;J;1;;;;;W25;962;;;03JUN25 1508;
N;LYS;LO  346;D;1010;20251027;20260326;1204060;WAW;WAW;136;295;J;1;;;;;W25;963;;;03JUN25 1508;
N;LYS;LO  347;A;1725;20251026;20260327;0030507;WAW;WAW;136;295;J;1;;;;;W25;964;;;03JUN25 1509;
N;LYS;LO  348;D;1815;20251026;20260327;0030507;WAW;WAW;136;295;J;1;;;;;W25;965;;;03JUN25 1509;
N;LYS;3O  341;A;1705;20251026;20260325;0030007;CMN;CMN;174;320;J;1;;;;;W25;966;;;15MAY25 0837;
N;LYS;3O  341;A;0745;20251028;20260328;0200060;CMN;CMN;174;320;J;1;;;;;W25;967;;;03JUN25 1509;
N;LYS;3O  342;D;1755;20251026;20260325;0030007;CMN;CMN;174;320;J;1;;;;;W25;968;;;15MAY25 0837;
N;LYS;3O  342;D;0835;20251028;20260328;0200060;CMN;CMN;174;320;J;1;;;;;W25;969;;;03JUN25 1509;
N;LYS;3O  343;A;1905;20251027;20260323;1000000;FEZ;FEZ;174;320;J;1;;;;;W25;970;;;15MAY25 0837;
N;LYS;3O  343;A;1935;20251028;20260324;0200000;FEZ;FEZ;174;320;J;1;;;;;W25;971;;;10JUL25 0636;
N;LYS;3O  343;A;0730;20251029;20260325;0030000;FEZ;FEZ;174;320;J;1;;;;;W25;972;;;15MAY25 0837;
N;LYS;3O  343;A;1900;20251031;20260327;0000500;FEZ;FEZ;174;320;J;1;;;;;W25;973;;;10JUL25 0636;
N;LYS;3O  343;A;2020;20251101;20260328;0000060;FEZ;FEZ;174;320;J;1;;;;;W25;974;;;15MAY25 0837;
N;LYS;3O  344;D;1955;20251027;20260323;1000000;FEZ;FEZ;174;320;J;1;;;;;W25;975;;;15MAY25 0837;
N;LYS;3O  344;D;2025;20251028;20260324;0200000;FEZ;FEZ;174;320;J;1;;;;;W25;976;;;10JUL25 0636;
N;LYS;3O  344;D;0820;20251029;20260325;0030000;FEZ;FEZ;174;320;J;1;;;;;W25;977;;;15MAY25 0837;
N;LYS;3O  344;D;1950;20251031;20260327;0000500;FEZ;FEZ;174;320;J;1;;;;;W25;978;;;10JUL25 0636;
N;LYS;3O  344;D;2105;20251101;20260328;0000060;FEZ;FEZ;174;320;J;1;;;;;W25;979;;;15MAY25 0837;
N;LYS;3O  345;A;0740;20251026;20260322;0000007;TNG;TNG;174;320;J;1;;;;;W25;980;;;15MAY25 0837;
N;LYS;3O  345;A;1635;20251027;20260323;1000000;TNG;TNG;174;320;J;1;;;;;W25;981;;;10JUL25 0636;
N;LYS;3O  345;A;1635;20251029;20260325;0030000;TNG;TNG;174;320;J;1;;;;;W25;982;;;15MAY25 0837;
N;LYS;3O  346;D;0830;20251026;20260322;0000007;TNG;TNG;174;320;J;1;;;;;W25;983;;;15MAY25 0837;
N;LYS;3O  346;D;1735;20251027;20260323;1000000;TNG;TNG;174;320;J;1;;;;;W25;984;;;10JUL25 0636;
N;LYS;3O  346;D;1735;20251029;20260325;0030000;TNG;TNG;174;320;J;1;;;;;W25;985;;;15MAY25 0837;
N;LYS;3O  355;A;0840;20251026;20260326;0004007;RBA;RBA;174;320;J;1;;;;;W25;986;;;15MAY25 0837;
N;LYS;3O  356;D;0930;20251026;20260326;0004007;RBA;RBA;174;320;J;1;;;;;W25;987;;;15MAY25 0837;
N;LYS;D8 4329;A;1910;20260124;20260328;0000060;ARN;ARN;186;73H;J;1;;;;;W25;988;;;14MAY25 0810;
N;LYS;D8 4330;D;2010;20260124;20260328;0000060;ARN;ARN;186;73H;J;1;;;;;W25;989;;;14MAY25 0810;
N;LYS;D8 9712;A;1415;20260124;20260307;0000060;CPH;CPH;189;7M8;C;1;;;;;W25;990;;;14MAY25 0810;
N;LYS;D8 9713;D;1515;20260124;20260307;0000060;CPH;CPH;189;7M8;C;1;;;;;W25;991;;;14MAY25 0810;
N;LYS;D8 9728;A;1415;20260110;20260328;0000060;CPH;CPH;186;73H;C;1;;;;;W25;992;;;05JUN25 1233;
N;LYS;D8 9729;D;1515;20260110;20260328;0000060;CPH;CPH;186;73H;C;1;;;;;W25;993;;;05JUN25 1233;
N;LYS;D8 9730;A;1805;20251220;20260131;0000060;CPH;CPH;189;7M8;C;1;;;;;W25;994;;;14MAY25 0811;
N;LYS;D8 9730;A;2030;20260207;20260328;0000060;CPH;CPH;186;73H;C;1;;;;;W25;995;;;14MAY25 0810;
N;LYS;D8 9731;D;1905;20251220;20260131;0000060;CPH;CPH;189;7M8;C;1;;;;;W25;996;;;14MAY25 0811;
N;LYS;D8 9731;D;2130;20260207;20260328;0000060;CPH;CPH;186;73H;C;1;;;;;W25;997;;;14MAY25 0810;
N;LYS;D8 9742;A;0855;20260110;20260328;0000060;CPH;CPH;186;73H;C;1;;;;;W25;998;;;03JUL25 1211;
N;LYS;D8 9743;D;1000;20260110;20260328;0000060;CPH;CPH;186;73H;C;1;;;;;W25;999;;;05JUN25 1234;
N;LYS;D8 9744;A;0725;20260110;20260328;0000060;CPH;CPH;189;7M8;C;1;;;;;W25;1000;;;05JUN25 1233;
N;LYS;D8 9745;D;0825;20260110;20260328;0000060;CPH;CPH;189;7M8;C;1;;;;;W25;1001;;;05JUN25 1233;
N;LYS;PC 1141;A;1050;20251026;20260328;1234567;SAW;SAW;239;32Q;J;1;;;;;W25;1002;;;13MAY25 1141;
N;LYS;PC 1142;D;1155;20251026;20260328;1234567;SAW;SAW;239;32Q;J;1;;;;;W25;1003;;;13MAY25 1141;
N;LYS;PC 1143;A;1420;20251026;20260327;0230507;SAW;SAW;186;320;J;1;;;;;W25;1004;;;03JUN25 1509;
N;LYS;PC 1144;D;1525;20251026;20260327;0230507;SAW;SAW;186;320;J;1;;;;;W25;1005;;;03JUN25 1510;
N;LYS;AT  718;A;0955;20251208;20260118;1234567;CMN;CMN;159;73H;J;1;;;;;W25;1006;;;03JUN25 1509;
N;LYS;AT  719;D;1055;20251208;20260118;1234567;CMN;CMN;159;73H;J;1;;;;;W25;1007;;;03JUN25 1510;
N;LYS;AT  720;A;1635;20251026;20260328;1234567;CMN;CMN;159;73H;J;1;;;;;W25;1008;;;03JUN25 1510;
N;LYS;AT  721;D;1735;20251026;20260328;1234567;CMN;CMN;159;73H;J;1;;;;;W25;1009;;;03JUN25 1508;
N;LYS;RJ  121;A;1325;20251029;20260328;0030060;AMM;AMM;177;320;J;1;;;;;W25;1010;;;12MAY25 0928;
N;LYS;RJ  121;A;0105;20251102;20251130;0000007;AMM;AMM;177;320;J;1;;;;;W25;1011;;;12MAY25 0928;
N;LYS;RJ  121;A;0105;20251204;20260125;0004007;AMM;AMM;177;320;J;1;;;;;W25;1012;;;12MAY25 0928;
N;LYS;RJ  121;A;0105;20260129;20260226;0004000;AMM;AMM;177;320;J;1;;;;;W25;1013;;;12MAY25 0928;
N;LYS;RJ  121;A;0105;20260201;20260322;0000007;AMM;AMM;177;32N;J;1;;;;;W25;1014;;;12MAY25 0928;
N;LYS;RJ  122;D;1425;20251029;20260328;0030060;AMM;AMM;177;320;J;1;;;;;W25;1015;;;12MAY25 0928;
N;LYS;RJ  122;D;0225;20251102;20251130;0000007;AMM;AMM;177;320;J;1;;;;;W25;1016;;;12MAY25 0928;
N;LYS;RJ  122;D;0225;20251204;20260125;0004007;AMM;AMM;177;320;J;1;;;;;W25;1017;;;12MAY25 0928;
N;LYS;RJ  122;D;0225;20260129;20260226;0004000;AMM;AMM;177;320;J;1;;;;;W25;1018;;;12MAY25 0928;
N;LYS;RJ  122;D;0225;20260201;20260322;0000007;AMM;AMM;177;32N;J;1;;;;;W25;1019;;;12MAY25 0928;
N;LYS;SK 1793;A;1825;20251026;20260327;0234507;CPH;CPH;180;32N;J;1;;;;;W25;1020;;;13MAY25 0640;
N;LYS;SK 1793;A;0905;20251027;20260323;1000000;CPH;CPH;180;32N;J;1;;;;;W25;1021;;;13MAY25 0640;
N;LYS;SK 1793;A;1825;20251227;20260328;0000060;CPH;CPH;180;32N;C;1;;;;;W25;1022;;;03JUN25 1510;
N;LYS;SK 1794;D;1910;20251026;20260327;0234507;CPH;CPH;180;32N;J;1;;;;;W25;1023;;;13MAY25 0640;
N;LYS;SK 1794;D;0955;20251027;20260323;1000000;CPH;CPH;180;32N;J;1;;;;;W25;1024;;;13MAY25 0640;
N;LYS;SK 1794;D;1910;20251227;20260328;0000060;CPH;CPH;180;32N;C;1;;;;;W25;1025;;;03JUN25 1510;
N;LYS;GQ  924;A;0820;20251215;20260323;1000000;ATH;ATH;186;32N;J;1;;;;;W25;1026;;;06JUN25 1312;
N;LYS;GQ  924;A;1740;20251219;20260327;0000500;ATH;ATH;186;32N;J;1;;;;;W25;1027;;;06JUN25 1312;
N;LYS;GQ  925;D;0920;20251215;20260323;1000000;ATH;ATH;186;32N;J;1;;;;;W25;1028;;;06JUN25 1312;
N;LYS;GQ  925;D;1830;20251219;20260327;0000500;ATH;ATH;186;32N;J;1;;;;;W25;1029;;;06JUN25 1312;
N;LYS;GQ  960;A;1645;20251101;20251129;0000060;HER;HER;186;32N;J;1;;;;;W25;1030;;;14MAY25 1007;
N;LYS;GQ  961;D;1745;20251101;20251129;0000060;HER;HER;186;32N;J;1;;;;;W25;1031;;;14MAY25 1007;
N;LYS;DJ 6373;A;2020;20251027;20260327;1234500;TLS;TLS;0;76Y;F;1;;;;;W25;1032;;;02MAY25 0637;
N;LYS;DJ 6373;D;2105;20251027;20260326;1234000;CGN;CGN;0;76Y;F;1;;;;;W25;1033;;;02MAY25 0637;
N;LYS;DJ 6373;D;2125;20251031;20260327;0000500;CGN;CGN;0;76Y;F;1;;;;;W25;1034;;;02MAY25 0637;
