N/D;Airport;Flight Number;A/D;Time;From;To;Ops Days;Org/Nxt;Prv/Fin;Seats;A/C;STC;Frequency;Wait;;;;Season;Rotation ID;Code;Registration;Last Update;
N;LYS;LH 1077;D;1235;20250529;20250529;0004000;FRA;FRA;168;320;J;1;;;;;S25;4062;;;20MAY25 1217;
N;LYS;LH 1077;D;1235;20250531;20250531;0000060;FRA;FRA;172;32A;J;1;;;;;S25;4063;;;31MAY25 0103;
N;LYS;LH 1077;D;1235;20250601;20250601;0000007;FRA;FRA;195;321;J;1;;;;;S25;4064;;;25APR25 0545;
N;LYS;LH 1077;D;1235;20250602;20250602;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4065;;;29MAY25 2335;
N;LYS;LH 1077;D;1235;20250603;20250603;0200000;FRA;FRA;160;320;J;1;;;;;S25;4066;;;28MAR25 0531;
N;LYS;LH 1077;D;1230;20250604;20250604;0030000;FRA;FRA;138;319;J;1;;;;;S25;4067;;;08APR25 0830;
N;LYS;LH 1077;D;1235;20250605;20250605;0004000;FRA;FRA;168;320;J;1;;;;;S25;4068;;;11JUN25 2247;
N;LYS;LH 1077;D;1235;20250606;20250610;0200560;FRA;FRA;138;319;J;1;;;;;S25;4069;;;25APR25 0545;
N;LYS;LH 1077;D;1235;20250608;20250608;0000007;FRA;FRA;172;32A;J;1;;;;;S25;4070;;;07JUN25 2317;
N;LYS;LH 1077;D;1235;20250609;20250609;1000000;FRA;FRA;168;320;J;1;;;;;S25;4071;;;15JUN25 2136;
N;LYS;LH 1077;D;1230;20250611;20250611;0030000;FRA;FRA;172;32A;J;1;;;;;S25;4072;;;10JUN25 2232;
N;LYS;LH 1077;D;1235;20250612;20250612;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4073;;;11JUN25 2247;
N;LYS;LH 1077;D;1235;20250613;20250613;0000500;FRA;FRA;160;320;J;1;;;;;S25;4074;;;25APR25 0545;
N;LYS;LH 1077;D;1235;20250614;20250614;0000060;FRA;FRA;172;32A;J;1;;;;;S25;4075;;;13JUN25 2347;
N;LYS;LH 1077;D;1235;20250615;20250615;0000007;FRA;FRA;172;32A;J;1;;;;;S25;4076;;;14JUN25 1403;
N;LYS;LH 1077;D;1235;20250616;20250616;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4077;;;15JUN25 2136;
N;LYS;LH 1077;D;1235;20250617;20250617;0200000;FRA;FRA;160;320;J;1;;;;;S25;4078;;;16JUN25 2217;
N;LYS;LH 1077;D;1230;20250618;20250618;0030000;FRA;FRA;160;320;J;1;;;;;S25;4079;;;10JUN25 2232;
N;LYS;LH 1077;D;1235;20250619;20250619;0004000;FRA;FRA;168;320;J;1;;;;;S25;4080;;;11JUN25 2247;
N;LYS;LH 1077;D;1235;20250620;20250620;0000500;FRA;FRA;131;319;J;1;;;;;S25;4081;;;25APR25 0545;
N;LYS;LH 1077;D;1235;20250621;20250621;0000060;FRA;FRA;160;320;J;1;;;;;S25;4082;;;13JUN25 2347;
N;LYS;LH 1077;D;1235;20250622;20250629;0000507;FRA;FRA;138;319;J;1;;;;;S25;4083;;;08APR25 0830;
N;LYS;LH 1077;D;1235;20250623;20250626;1004000;FRA;FRA;131;319;J;1;;;;;S25;4084;;;25APR25 0545;
N;LYS;LH 1077;D;1235;20250624;20250624;0200000;FRA;FRA;160;320;J;1;;;;;S25;4085;;;15JUN25 2136;
N;LYS;LH 1077;D;1230;20250625;20250625;0030000;FRA;FRA;138;319;J;1;;;;;S25;4086;;;08APR25 0830;
N;LYS;LH 1077;D;1235;20250628;20250628;0000060;FRA;FRA;131;319;J;1;;;;;S25;4087;;;25APR25 0545;
N;LYS;LH 1077;D;1235;20250630;20250630;1000000;FRA;FRA;168;320;J;1;;;;;S25;4088;;;21MAY25 0748;
N;LYS;LH 1077;D;1235;20250701;20250701;0200000;FRA;FRA;131;319;J;1;;;;;S25;4089;;;26JUN25 0928;
N;LYS;LH 1077;D;1230;20250702;20250709;0030000;FRA;FRA;131;319;J;1;;;;;S25;4090;;;21MAY25 0748;
N;LYS;LH 1077;D;1235;20250704;20250704;0000500;FRA;FRA;160;320;J;1;;;;;S25;4091;;;26JUN25 0928;
N;LYS;LH 1077;D;1235;20250705;20250816;0000060;FRA;FRA;160;320;J;1;;;;;S25;4092;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250706;20250706;0000007;FRA;FRA;172;32A;J;1;;;;;S25;4093;;;05JUL25 2232;
N;LYS;LH 1077;D;1235;20250707;20250707;1000000;FRA;FRA;160;320;J;1;;;;;S25;4094;;;30JUN25 1337;
N;LYS;LH 1077;D;1235;20250708;20250714;1204000;FRA;FRA;131;319;J;1;;;;;S25;4095;;;30JUN25 1337;
N;LYS;LH 1077;D;1235;20250711;20250718;0000500;FRA;FRA;160;320;J;1;;;;;S25;4096;;;21MAY25 0748;
N;LYS;LH 1077;D;1235;20250713;20250713;0000007;FRA;FRA;160;320;J;1;;;;;S25;4097;;;05JUL25 2232;
N;LYS;LH 1077;D;1235;20250715;20250729;0200000;FRA;FRA;160;320;J;1;;;;;S25;4098;;;25JUN25 0848;
N;LYS;LH 1077;D;1230;20250716;20250716;0030000;FRA;FRA;160;320;J;1;;;;;S25;4099;;;30JUN25 1337;
N;LYS;LH 1077;D;1235;20250717;20250721;1004000;FRA;FRA;168;320;J;1;;;;;S25;4100;;;21MAY25 0748;
N;LYS;LH 1077;D;1235;20250720;20250727;0000507;FRA;FRA;131;319;J;1;;;;;S25;4101;;;21MAY25 0748;
N;LYS;LH 1077;D;1230;20250723;20250723;0030000;FRA;FRA;172;32A;J;1;;;;;S25;4102;;;04JUL25 0805;
N;LYS;LH 1077;D;1235;20250724;20250731;1004000;FRA;FRA;131;319;J;1;;;;;S25;4103;;;21MAY25 0748;
N;LYS;LH 1077;D;1230;20250730;20250806;0030000;FRA;FRA;160;320;J;1;;;;;S25;4104;;;04JUL25 0805;
N;LYS;LH 1077;D;1235;20250801;20250815;0000500;FRA;FRA;160;320;J;1;;;;;S25;4105;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250803;20250805;0200007;FRA;FRA;195;321;J;1;;;;;S25;4106;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250804;20250804;1000000;FRA;FRA;168;320;J;1;;;;;S25;4107;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250807;20250807;0004000;FRA;FRA;168;320;J;1;;;;;S25;4108;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250810;20250810;0000007;FRA;FRA;131;319;J;1;;;;;S25;4109;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250811;20250811;1000000;FRA;FRA;131;319;J;1;;;;;S25;4110;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250812;20250819;0200000;FRA;FRA;160;320;J;1;;;;;S25;4111;;;25JUN25 0848;
N;LYS;LH 1077;D;1230;20250813;20250813;0030000;FRA;FRA;131;319;J;1;;;;;S25;4112;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250814;20250828;0004000;FRA;FRA;195;321;J;1;;;;;S25;4113;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250817;20250823;0000067;FRA;FRA;172;32A;J;1;;;;;S25;4114;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250818;20250818;1000000;FRA;FRA;168;320;J;1;;;;;S25;4115;;;25JUN25 0848;
N;LYS;LH 1077;D;1230;20250820;20251022;0030000;FRA;FRA;160;320;J;1;;;;;S25;4116;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250822;20250826;0200507;FRA;FRA;195;321;J;1;;;;;S25;4117;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250825;20250825;1000000;FRA;FRA;195;321;J;1;;;;;S25;4118;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250829;20251024;0000500;FRA;FRA;160;320;J;1;;;;;S25;4119;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250830;20250830;0000060;FRA;FRA;195;321;J;1;;;;;S25;4120;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250831;20251019;0000007;FRA;FRA;160;320;J;1;;;;;S25;4121;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250901;20251020;1000000;FRA;FRA;168;320;J;1;;;;;S25;4122;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250902;20251021;0200000;FRA;FRA;160;320;J;1;;;;;S25;4123;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250904;20251023;0004000;FRA;FRA;168;320;J;1;;;;;S25;4124;;;25JUN25 0848;
N;LYS;LH 1077;D;1235;20250906;20251025;0000060;FRA;FRA;160;320;J;1;;;;;S25;4125;;;25JUN25 0848;
N;LYS;LH 1078;A;1605;20250330;20250413;0000007;FRA;FRA;138;319;J;1;;;;;S25;4126;;;03APR25 1351;
N;LYS;LH 1078;A;1610;20250331;20250331;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4127;;;30MAR25 2218;
N;LYS;LH 1078;A;1610;20250402;20250407;1030000;FRA;FRA;131;319;J;1;;;;;S25;4128;;;18FEB25 1333;
N;LYS;LH 1078;A;1615;20250403;20250403;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4129;;;01APR25 2232;
N;LYS;LH 1078;A;1610;20250404;20250404;0000500;FRA;FRA;172;32A;J;1;;;;;S25;4130;;;18FEB25 1333;
N;LYS;LH 1078;A;1610;20250405;20250405;0000060;FRA;FRA;131;319;J;1;;;;;S25;4131;;;18FEB25 1333;
N;LYS;LH 1078;A;1610;20250409;20250414;1030000;FRA;FRA;160;320;J;1;;;;;S25;4132;;;11MAR25 1343;
N;LYS;LH 1078;A;1615;20250410;20250410;0004000;FRA;FRA;172;32N;J;1;;;;;S25;4133;;;09APR25 1047;
N;LYS;LH 1078;A;1610;20250411;20250425;0000500;FRA;FRA;138;319;J;1;;;;;S25;4134;;;03APR25 1351;
N;LYS;LH 1078;A;1610;20250412;20250426;0000060;FRA;FRA;172;32A;J;1;;;;;S25;4135;;;19FEB25 1040;
N;LYS;LH 1078;A;1610;20250416;20250416;0030000;FRA;FRA;138;319;J;1;;;;;S25;4136;;;03APR25 1351;
N;LYS;LH 1078;A;1615;20250417;20250417;0004000;FRA;FRA;160;320;J;1;;;;;S25;4137;;;17APR25 0647;
N;LYS;LH 1078;A;1605;20250420;20250420;0000007;FRA;FRA;160;320;J;1;;;;;S25;4138;;;19APR25 2232;
N;LYS;LH 1078;A;1610;20250421;20250421;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4139;;;18FEB25 1333;
N;LYS;LH 1078;A;1610;20250423;20250423;0030000;FRA;FRA;195;321;J;1;;;;;S25;4140;;;11APR25 1222;
N;LYS;LH 1078;A;1615;20250424;20250424;0004000;FRA;FRA;138;319;J;1;;;;;S25;4141;;;17APR25 0532;
N;LYS;LH 1078;A;1605;20250427;20250427;0000007;FRA;FRA;138;319;J;1;;;;;S25;4142;;;03APR25 1351;
N;LYS;LH 1078;A;1610;20250428;20250428;1000000;FRA;FRA;160;320;J;1;;;;;S25;4143;;;27APR25 2247;
N;LYS;LH 1078;A;1610;20250430;20250430;0030000;FRA;FRA;138;319;J;1;;;;;S25;4144;;;03APR25 1352;
N;LYS;LH 1078;A;1610;20250501;20250501;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4145;;;30APR25 2203;
N;LYS;LH 1078;A;1610;20250503;20250503;0000060;FRA;FRA;195;321;J;1;;;;;S25;4146;;;19FEB25 1040;
N;LYS;LH 1078;A;1605;20250504;20250504;0000007;FRA;FRA;195;321;J;1;;;;;S25;4147;;;28MAR25 0531;
N;LYS;LH 1078;A;1610;20250505;20250505;1000000;FRA;FRA;160;320;J;1;;;;;S25;4148;;;04MAY25 2347;
N;LYS;LH 1078;A;1610;20250507;20250507;0030000;FRA;FRA;172;32A;J;1;;;;;S25;4149;;;24MAR25 1006;
N;LYS;LH 1078;A;1610;20250508;20250508;0004000;FRA;FRA;131;319;J;1;;;;;S25;4150;;;08MAY25 1447;
N;LYS;LH 1078;A;1610;20250510;20250510;0000060;FRA;FRA;195;321;J;1;;;;;S25;4151;;;03APR25 1255;
N;LYS;LH 1078;A;1605;20250511;20250511;0000007;FRA;FRA;195;321;J;1;;;;;S25;4152;;;03APR25 1255;
N;LYS;LH 1078;A;1610;20250512;20250512;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4153;;;11MAY25 2220;
N;LYS;LH 1078;A;1610;20250514;20250514;0030000;FRA;FRA;168;320;J;1;;;;;S25;4154;;;07APR25 0913;
N;LYS;LH 1078;A;1610;20250515;20250515;0004000;FRA;FRA;168;320;J;1;;;;;S25;4155;;;08MAY25 0923;
N;LYS;LH 1078;A;1610;20250517;20250517;0000060;FRA;FRA;195;321;J;1;;;;;S25;4156;;;17MAY25 1303;
N;LYS;LH 1078;A;1605;20250518;20250518;0000007;FRA;FRA;172;32A;J;1;;;;;S25;4157;;;18MAY25 0917;
N;LYS;LH 1078;A;1610;20250519;20250519;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4158;;;18MAY25 1717;
N;LYS;LH 1078;A;1610;20250521;20250521;0030000;FRA;FRA;131;319;J;1;;;;;S25;4159;;;20MAY25 0020;
N;LYS;LH 1078;A;1610;20250522;20250522;0004000;FRA;FRA;131;319;J;1;;;;;S25;4160;;;22MAY25 1232;
N;LYS;LH 1078;A;1610;20250523;20250523;0000500;FRA;FRA;138;319;J;1;;;;;S25;4161;;;03APR25 1308;
N;LYS;LH 1078;A;1605;20250525;20250601;0000007;FRA;FRA;138;319;J;1;;;;;S25;4162;;;18MAY25 0917;
N;LYS;LH 1078;A;1610;20250526;20250526;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4163;;;27MAY25 1504;
N;LYS;LH 1078;A;1610;20250528;20250528;0030000;FRA;FRA;172;32N;J;1;;;;;S25;4164;;;28MAY25 1003;
N;LYS;LH 1078;A;1610;20250529;20250529;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4165;;;28MAY25 2347;
N;LYS;LH 1078;A;1610;20250530;20250530;0000500;FRA;FRA;160;320;J;1;;;;;S25;4166;;;29MAY25 2335;
N;LYS;LH 1078;A;1610;20250602;20250602;1000000;FRA;FRA;160;320;J;1;;;;;S25;4167;;;31MAY25 2332;
N;LYS;LH 1078;A;1610;20250604;20250604;0030000;FRA;FRA;172;32A;J;1;;;;;S25;4168;;;04JUN25 1203;
N;LYS;LH 1078;A;1610;20250605;20250605;0004000;FRA;FRA;172;32N;J;1;;;;;S25;4169;;;05JUN25 1303;
N;LYS;LH 1078;A;1610;20250606;20250606;0000500;FRA;FRA;138;319;J;1;;;;;S25;4170;;;08APR25 0830;
N;LYS;LH 1078;A;1610;20250609;20250609;1000000;FRA;FRA;138;319;J;1;;;;;S25;4171;;;25APR25 0546;
N;LYS;LH 1078;A;1610;20250611;20250611;0030000;FRA;FRA;160;320;J;1;;;;;S25;4172;;;08JUN25 2017;
N;LYS;LH 1078;A;1610;20250612;20250619;0004000;FRA;FRA;131;319;J;1;;;;;S25;4173;;;26JUN25 1347;
N;LYS;LH 1078;A;1610;20250613;20250613;0000500;FRA;FRA;172;32A;J;1;;;;;S25;4174;;;19FEB25 1038;
N;LYS;LH 1078;A;1610;20250614;20250614;0000060;FRA;FRA;131;319;J;1;;;;;S25;4175;;;28MAY25 1317;
N;LYS;LH 1078;A;1610;20250616;20250616;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4176;;;15JUN25 2136;
N;LYS;LH 1078;A;1610;20250618;20250618;0030000;FRA;FRA;138;319;J;1;;;;;S25;4177;;;24JUN25 0150;
N;LYS;LH 1078;A;1610;20250620;20250627;0000500;FRA;FRA;138;319;J;1;;;;;S25;4178;;;08APR25 0830;
N;LYS;LH 1078;A;1610;20250621;20250621;0000060;FRA;FRA;172;32A;J;1;;;;;S25;4179;;;19JUN25 2303;
N;LYS;LH 1078;A;1610;20250623;20250623;1000000;FRA;FRA;138;319;J;1;;;;;S25;4180;;;25APR25 0546;
N;LYS;LH 1078;A;1610;20250625;20250625;0030000;FRA;FRA;160;320;J;1;;;;;S25;4181;;;24JUN25 0150;
N;LYS;LH 1078;A;1610;20250626;20250626;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4182;;;26JUN25 1347;
N;LYS;LH 1078;A;1610;20250628;20250628;0000060;FRA;FRA;172;32A;J;1;;;;;S25;4183;;;04JUL25 2247;
N;LYS;LH 1078;A;1605;20250629;20250629;0000007;FRA;FRA;172;32N;J;1;;;;;S25;4184;;;29JUN25 1403;
N;LYS;LH 1078;A;1610;20250702;20250702;0030000;FRA;FRA;172;32N;J;1;;;;;S25;4185;;;30JUN25 1847;
N;LYS;LH 1078;A;1610;20250703;20250703;0004000;FRA;FRA;172;32N;J;1;;;;;S25;4186;;;02JUL25 1803;
N;LYS;LH 1078;A;1610;20250705;20250705;0000060;FRA;FRA;160;320;J;1;;;;;S25;4187;;;04JUL25 2247;
N;LYS;LH 1078;A;1605;20250706;20250713;0000007;FRA;FRA;131;319;J;1;;;;;S25;4188;;;21MAY25 0748;
N;LYS;LH 1078;A;1610;20250709;20250709;0030000;FRA;FRA;172;32A;J;1;;;;;S25;4189;;;30JUN25 1847;
N;LYS;LH 1078;A;1610;20250710;20250717;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4190;;;21MAY25 0748;
N;LYS;LH 1078;A;1610;20250711;20250718;0000560;FRA;FRA;160;320;J;1;;;;;S25;4191;;;30JUN25 1337;
N;LYS;LH 1078;A;1610;20250716;20250716;0030000;FRA;FRA;131;319;J;1;;;;;S25;4192;;;30JUN25 1337;
N;LYS;LH 1078;A;1610;20250719;20250809;0000060;FRA;FRA;172;32A;J;1;;;;;S25;4193;;;25JUN25 0848;
N;LYS;LH 1078;A;1605;20250720;20250720;0000007;FRA;FRA;168;320;J;1;;;;;S25;4194;;;21MAY25 0748;
N;LYS;LH 1078;A;1610;20250721;20250818;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4195;;;08JUL25 0822;
N;LYS;LH 1078;A;1610;20250723;20250723;0030000;FRA;FRA;131;319;J;1;;;;;S25;4196;;;26JUN25 0928;
N;LYS;LH 1078;A;1610;20250724;20250724;0004000;FRA;FRA;131;319;J;1;;;;;S25;4197;;;21MAY25 0748;
N;LYS;LH 1078;A;1610;20250725;20250725;0000500;FRA;FRA;172;32A;J;1;;;;;S25;4198;;;08JUL25 0822;
N;LYS;LH 1078;A;1605;20250727;20250727;0000007;FRA;FRA;131;319;J;1;;;;;S25;4199;;;21MAY25 0748;
N;LYS;LH 1078;A;1610;20250730;20250813;0030000;FRA;FRA;172;32A;J;1;;;;;S25;4200;;;25JUN25 0848;
N;LYS;LH 1078;A;1610;20250731;20251002;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4201;;;21MAY25 0748;
N;LYS;LH 1078;A;1610;20250801;20250801;0000500;FRA;FRA;172;32N;J;1;;;;;S25;4202;;;08JUL25 0822;
N;LYS;LH 1078;A;1605;20250803;20250810;0000007;FRA;FRA;131;319;J;1;;;;;S25;4203;;;25JUN25 0848;
N;LYS;LH 1078;A;1610;20250808;20251024;0000500;FRA;FRA;172;32A;J;1;;;;;S25;4204;;;08JUL25 0822;
N;LYS;LH 1078;A;1610;20250816;20250823;0000060;FRA;FRA;195;321;J;1;;;;;S25;4205;;;25JUN25 0848;
N;LYS;LH 1078;A;1605;20250817;20250817;0000007;FRA;FRA;172;32N;J;1;;;;;S25;4206;;;08JUL25 0822;
N;LYS;LH 1078;A;1610;20250820;20250820;0030000;FRA;FRA;159;320;J;1;;;;;S25;4207;;;25JUN25 0848;
N;LYS;LH 1078;A;1605;20250824;20250824;0000007;FRA;FRA;195;321;J;1;;;;;S25;4208;;;25JUN25 0848;
N;LYS;LH 1078;A;1610;20250825;20250825;1000000;FRA;FRA;172;32N;J;1;;;;;S25;4209;;;08JUL25 0822;
N;LYS;LH 1078;A;1610;20250827;20251022;0030000;FRA;FRA;172;32A;J;1;;;;;S25;4210;;;25JUN25 0848;
N;LYS;LH 1078;A;1610;20250830;20251025;0000060;FRA;FRA;172;32A;J;1;;;;;S25;4211;;;25JUN25 0848;
N;LYS;LH 1078;A;1605;20250831;20250831;0000007;FRA;FRA;160;320;J;1;;;;;S25;4212;;;25JUN25 0848;
N;LYS;LH 1078;A;1610;20250901;20251020;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4213;;;08JUL25 0822;
N;LYS;LH 1078;A;1605;20250907;20251019;0000007;FRA;FRA;172;32A;J;1;;;;;S25;4214;;;25JUN25 0848;
N;LYS;LH 1078;A;1610;20251009;20251023;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4215;;;10FEB25 1254;
N;LYS;LH 1079;D;1645;20250330;20250413;0000007;FRA;FRA;138;319;J;1;;;;;S25;4216;;;03APR25 1352;
N;LYS;LH 1079;D;1655;20250331;20250331;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4217;;;30MAR25 2218;
N;LYS;LH 1079;D;1650;20250402;20250402;0030000;FRA;FRA;131;319;J;1;;;;;S25;4218;;;18FEB25 1332;
N;LYS;LH 1079;D;1655;20250403;20250403;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4219;;;01APR25 2232;
N;LYS;LH 1079;D;1650;20250404;20250404;0000500;FRA;FRA;172;32A;J;1;;;;;S25;4220;;;18FEB25 1332;
N;LYS;LH 1079;D;1655;20250405;20250405;0000060;FRA;FRA;131;319;J;1;;;;;S25;4221;;;18FEB25 1331;
N;LYS;LH 1079;D;1655;20250407;20250407;1000000;FRA;FRA;131;319;J;1;;;;;S25;4222;;;18FEB25 1332;
N;LYS;LH 1079;D;1650;20250409;20250409;0030000;FRA;FRA;160;320;J;1;;;;;S25;4223;;;11MAR25 1343;
N;LYS;LH 1079;D;1655;20250410;20250410;0004000;FRA;FRA;172;32N;J;1;;;;;S25;4224;;;09APR25 1047;
N;LYS;LH 1079;D;1650;20250411;20250425;0000500;FRA;FRA;138;319;J;1;;;;;S25;4225;;;03APR25 1352;
N;LYS;LH 1079;D;1655;20250412;20250426;0000060;FRA;FRA;172;32A;J;1;;;;;S25;4226;;;19FEB25 1039;
N;LYS;LH 1079;D;1655;20250414;20250414;1000000;FRA;FRA;160;320;J;1;;;;;S25;4227;;;11MAR25 1343;
N;LYS;LH 1079;D;1650;20250416;20250416;0030000;FRA;FRA;138;319;J;1;;;;;S25;4228;;;03APR25 1352;
N;LYS;LH 1079;D;1655;20250417;20250417;0004000;FRA;FRA;160;320;J;1;;;;;S25;4229;;;17APR25 0647;
N;LYS;LH 1079;D;1645;20250420;20250420;0000007;FRA;FRA;160;320;J;1;;;;;S25;4230;;;19APR25 2232;
N;LYS;LH 1079;D;1655;20250421;20250421;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4231;;;18FEB25 1332;
N;LYS;LH 1079;D;1650;20250423;20250423;0030000;FRA;FRA;195;321;J;1;;;;;S25;4232;;;11APR25 1222;
N;LYS;LH 1079;D;1655;20250424;20250424;0004000;FRA;FRA;138;319;J;1;;;;;S25;4233;;;17APR25 0532;
N;LYS;LH 1079;D;1645;20250427;20250427;0000007;FRA;FRA;138;319;J;1;;;;;S25;4234;;;03APR25 1352;
N;LYS;LH 1079;D;1655;20250428;20250428;1000000;FRA;FRA;160;320;J;1;;;;;S25;4235;;;27APR25 2247;
N;LYS;LH 1079;D;1650;20250430;20250430;0030000;FRA;FRA;138;319;J;1;;;;;S25;4236;;;03APR25 1352;
N;LYS;LH 1079;D;1655;20250501;20250501;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4237;;;30APR25 2203;
N;LYS;LH 1079;D;1655;20250504;20250504;0000007;FRA;FRA;195;321;J;1;;;;;S25;4238;;;28MAR25 0531;
N;LYS;LH 1079;D;1655;20250505;20250505;1000000;FRA;FRA;160;320;J;1;;;;;S25;4239;;;04MAY25 2347;
N;LYS;LH 1079;D;1650;20250507;20250507;0030000;FRA;FRA;172;32A;J;1;;;;;S25;4240;;;24MAR25 1006;
N;LYS;LH 1079;D;1655;20250508;20250508;0004000;FRA;FRA;131;319;J;1;;;;;S25;4241;;;08MAY25 1447;
N;LYS;LH 1079;D;1655;20250510;20250510;0000060;FRA;FRA;195;321;J;1;;;;;S25;4242;;;03APR25 1255;
N;LYS;LH 1079;D;1655;20250511;20250511;0000007;FRA;FRA;195;321;J;1;;;;;S25;4243;;;03APR25 1255;
N;LYS;LH 1079;D;1655;20250512;20250512;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4244;;;11MAY25 2220;
N;LYS;LH 1079;D;1650;20250514;20250514;0030000;FRA;FRA;168;320;J;1;;;;;S25;4245;;;07APR25 0913;
N;LYS;LH 1079;D;1655;20250515;20250515;0004000;FRA;FRA;168;320;J;1;;;;;S25;4246;;;08MAY25 0923;
N;LYS;LH 1079;D;1655;20250517;20250517;0000060;FRA;FRA;195;321;J;1;;;;;S25;4247;;;17MAY25 1303;
N;LYS;LH 1079;D;1655;20250518;20250518;0000007;FRA;FRA;172;32A;J;1;;;;;S25;4248;;;18MAY25 0917;
N;LYS;LH 1079;D;1655;20250519;20250519;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4249;;;18MAY25 1717;
N;LYS;LH 1079;D;1650;20250521;20250521;0030000;FRA;FRA;131;319;J;1;;;;;S25;4250;;;20MAY25 0020;
N;LYS;LH 1079;D;1655;20250522;20250522;0004000;FRA;FRA;131;319;J;1;;;;;S25;4251;;;22MAY25 1232;
N;LYS;LH 1079;D;1650;20250523;20250523;0000500;FRA;FRA;138;319;J;1;;;;;S25;4252;;;03APR25 1308;
N;LYS;LH 1079;D;1655;20250525;20250601;0000007;FRA;FRA;138;319;J;1;;;;;S25;4253;;;18MAY25 0917;
N;LYS;LH 1079;D;1655;20250526;20250526;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4254;;;27MAY25 1504;
N;LYS;LH 1079;D;1650;20250528;20250528;0030000;FRA;FRA;172;32N;J;1;;;;;S25;4255;;;28MAY25 1003;
N;LYS;LH 1079;D;1655;20250529;20250529;0004000;FRA;FRA;172;32A;J;1;;;;;S25;4256;;;28MAY25 2347;
N;LYS;LH 1079;D;1650;20250530;20250530;0000500;FRA;FRA;160;320;J;1;;;;;S25;4257;;;29MAY25 2335;
N;LYS;LH 1079;D;1655;20250602;20250602;1000000;FRA;FRA;160;320;J;1;;;;;S25;4258;;;31MAY25 2332;
N;LYS;LH 1079;D;1650;20250604;20250604;0030000;FRA;FRA;172;32A;J;1;;;;;S25;4259;;;04JUN25 1203;
N;LYS;LH 1079;D;1655;20250605;20250605;0004000;FRA;FRA;172;32N;J;1;;;;;S25;4260;;;05JUN25 1303;
N;LYS;LH 1079;D;1650;20250606;20250606;0000500;FRA;FRA;138;319;J;1;;;;;S25;4261;;;08APR25 0831;
N;LYS;LH 1079;D;1655;20250609;20250609;1000000;FRA;FRA;138;319;J;1;;;;;S25;4262;;;25APR25 0546;
N;LYS;LH 1079;D;1650;20250611;20250611;0030000;FRA;FRA;160;320;J;1;;;;;S25;4263;;;08JUN25 2017;
N;LYS;LH 1079;D;1655;20250612;20250619;0004000;FRA;FRA;138;319;J;1;;;;;S25;4264;;;26JUN25 1347;
N;LYS;LH 1079;D;1650;20250613;20250613;0000500;FRA;FRA;172;32A;J;1;;;;;S25;4265;;;19FEB25 1038;
N;LYS;LH 1079;D;1655;20250614;20250614;0000060;FRA;FRA;131;319;J;1;;;;;S25;4266;;;28MAY25 1317;
N;LYS;LH 1079;D;1655;20250616;20250616;1000000;FRA;FRA;172;32A;J;1;;;;;S25;4267;;;15JUN25 2136;
N;LYS;LH 1079;D;1650;20250618;20250618;0030000;FRA;FRA;138;319;J;1;;;;;S25;4268;;;24JUN25 0150;
